# source=gaiadr3.gaia_source via astroquery.Gaia(ROW_LIMIT=-1) query="SELECT ra, dec, phot_g_mean_mag FROM gaiadr3.gaia_source WHERE 1=CONTAINS(POINT('ICRS',ra,dec),CIRCLE('ICRS',35.527547220270634,26.54777537359267,1.6)) AND phot_g_mean_mag < 14.0" fetched_utc=2026-06-17T04:24:19.210013+00:00
ra,dec,phot_g_mean_mag
36.27530916897249,25.985935636336404,13.57703971862793
35.502969018252344,25.867869867256697,12.845565795898438
35.57602107679399,26.024840978841105,12.9279203414917
35.464004326896855,26.08229694640219,12.157538414001465
36.057659684038036,26.192395620044284,13.273148536682129
36.06328148549802,26.19583006383042,10.21963882446289
35.685894897572716,26.40907618466817,13.316307067871094
35.86002497775454,26.32011662628448,12.891987800598145
36.92309990360266,26.376305714475706,13.642457962036133
36.97678784196712,26.598960491245503,10.934898376464844
37.02462472245897,26.70828142041442,13.290894508361816
36.83125266227726,26.68840419790498,13.229198455810547
36.879492936931,26.874819917399165,12.603529930114746
36.16224453763763,26.350449857743953,13.799991607666016
36.083615088415335,26.556111851225044,13.848827362060547
36.10837315881732,26.620907282906053,13.42463493347168
36.08198561850037,26.752985447946624,10.886886596679688
36.41270507410667,27.110382444798628,13.579859733581543
36.4764160229365,27.170560978158804,13.672919273376465
34.25146518462208,25.49020104784421,11.049551963806152
34.310744794668665,25.548033031335404,13.852389335632324
34.89734237901719,26.048295893081647,13.800633430480957
34.12846698114656,25.841277724980067,13.503984451293945
34.309905743329416,25.91080772600223,13.185420036315918
33.969508213208584,25.978385865389644,11.459465026855469
33.87155027929535,25.99405051331669,12.932262420654297
34.02448309148956,26.034841762551828,13.214936256408691
34.6011714590378,26.18688094741415,13.01014232635498
34.703822327605785,26.24830073418685,12.827220916748047
34.591942526104674,26.319922366169916,13.4952974319458
34.25814950429952,26.364342815462425,13.403653144836426
34.553102420227106,26.41502147316521,12.14997673034668
33.84349512566289,26.06532200221256,13.92719554901123
33.75701303492777,26.494129045963106,13.874903678894043
33.926848023551635,26.520637900509893,13.65271282196045
